"RS,RR",0.11
"non,RR",0.11
"DS,RR",0.12
"non,LSR",0.12
"DS,LSR",0.13
"RS,LSR",0.13
"RS,LR",0.14
"non,LR",0.14
"DS,LR",0.15
"RS,asIs",0.15
"non,asIs",0.15
"DS,asIs",0.16
"non,LGBM",2.76
"RS,LGBM",2.93
"DS,LGBM",3.01
"kmeans-1,k1",4.14
"kmeans-3,k1",4.77
"kmeans-5,k1",5.12
"kmeans-3,k3",5.36
"kmeans-5,k3",5.7
"kmeans-5,k5",6.18
"RS,SVR",20.61
"DS,SVR",20.71
"non,SVR",21.19
