"DS,asIs",0.11
"RS,asIs",0.11
"non,asIs",0.12
"DS,RR",0.29
"RS,RR",0.29
"DS,LR",0.32
"RS,LR",0.32
"non,LR",0.33
"non,RR",0.34
"RS,LSR",0.37
"DS,LSR",0.38
"non,LSR",0.38
"kmeans-1,k1",1.4
"kmeans-3,k1",1.67
"kmeans-5,k1",1.75
"kmeans-3,k3",1.77
"kmeans-5,k3",1.86
"kmeans-5,k5",1.94
"DS,LGBM",2.81
"non,LGBM",2.82
"RS,LGBM",2.83
"non,SVR",12.04
"RS,SVR",12.1
"DS,SVR",12.17
