"non,asIs",0.26
"non,RR",0.28
"non,LR",0.33
"non,LSR",1.37
"RS,LR",1.69
"RS,RR",1.71
"RS,asIs",1.73
"RS,LSR",1.79
"RS,SVR",1.8
"RS,LGBM",2.09
"kmeans-1,k1",3.27
"kmeans-3,k1",3.83
"kmeans-5,k1",4.13
"kmeans-3,k3",4.25
"kmeans-5,k3",4.54
"DS,LR",4.75
"DS,RR",4.77
"DS,asIs",4.79
"DS,LSR",4.83
"DS,SVR",4.87
"kmeans-5,k5",4.87
"non,LGBM",5.12
"DS,LGBM",5.14
"DS2,LR",9.42
"DS2,RR",9.45
"DS2,asIs",9.46
"DS2,LSR",9.52
"DS2,SVR",9.52
"DS2,LGBM",9.82
"non,SVR",81.79
