"non,asIs",0.01
"RS,asIs",0.09
"non,LR",0.11
"non,LSR",0.11
"non,RR",0.11
"RS,LR",0.15
"RS,LSR",0.15
"RS,SVR",0.15
"RS,RR",0.16
"non,SVR",0.16
"RS,LGBM",0.21
"DS,asIs",0.27
"DS,SVR",0.33
"DS,LR",0.34
"DS,LSR",0.34
"DS,RR",0.34
"DS,LGBM",0.4
"DS2,asIs",0.51
"DS2,LSR",0.58
"DS2,RR",0.58
"DS2,SVR",0.58
"DS2,LR",0.59
"kmeans-1,k1",0.65
"DS2,LGBM",0.67
"kmeans-3,k1",0.8
"kmeans-3,k3",0.83
"kmeans-5,k1",0.83
"kmeans-5,k3",0.85
"non,LGBM",0.85
"kmeans-5,k5",0.87
