"non,asIs",0.03
"non,LR",0.16
"non,LSR",0.16
"non,RR",0.16
"RS,asIs",0.25
"RS,SVR",0.35
"RS,LR",0.36
"RS,LSR",0.36
"RS,RR",0.36
"RS,LGBM",0.79
"DS,asIs",0.88
"DS,LR",0.99
"DS,LSR",0.99
"DS,RR",0.99
"DS,SVR",0.99
"DS,LGBM",1.12
"kmeans-1,k1",1.45
"non,SVR",1.55
"DS2,asIs",1.72
"kmeans-3,k1",1.74
"kmeans-5,k1",1.76
"DS2,SVR",1.82
"kmeans-3,k3",1.82
"DS2,LR",1.83
"DS2,LSR",1.83
"DS2,RR",1.83
"kmeans-5,k3",1.85
"DS2,LGBM",1.91
"kmeans-5,k5",1.92
"non,LGBM",2.03
