#
 0,                 kmeans,k1,  0.00,  0.16,               ---*--|-                  
 0,           kmeans,mid-leaf, -0.01,  0.24,              --- *--|                   
 0,                 kmeans,k3,  0.01,  0.17,               ---*--|-                  
 0,                 kmeans,k5,  0.02,  0.23,               ---*--|-                  
 0,               kmeans,asIs, -0.30,  0.39,            ----* ---|-                  
