#
 0,                   RS,LGBM,  0.02,  0.04, *                   |                   
 0,                   DS,LGBM,  0.02,  0.03, *                   |                   
 0,                  non,LGBM,  0.03,  0.04, *                   |                   
#
 1,                   non,SVR,  0.16,  0.34,  * -                |                   
 1,                    RS,SVR,  0.17,  0.38,  * --               |                   
 1,                    DS,SVR,  0.19,  0.42,  *  -               |                   
#
 2,                    non,RR,  0.30,  0.33, - * ---             |                   
 2,                     DS,LR,  0.30,  0.29, - *---              |                   
 2,                    non,LR,  0.31,  0.31, - * --              |                   
 2,                     RS,LR,  0.31,  0.32, - * ---             |                   
 2,                     DS,RR,  0.32,  0.30, - * --              |                   
 2,                     RS,RR,  0.33,  0.29, - *---              |                   
#
 3,                   non,LSR,  0.35,  0.31, - * --              |                   
 3,                    DS,LSR,  0.36,  0.31, - * --              |                   
#
 4,                    RS,LSR,  0.37,  0.25, -- *--              |                   
#
 5,               kmeans-5,k5,  0.60,  0.71, --  *   ---------   |                   
 5,                  non,asIs,  0.60,  0.59, --  *  -----        |                   
 5,                   RS,asIs,  0.60,  0.52,  -- *  -----        |                   
 5,               kmeans-3,k3,  0.62,  0.92, -    *   --------   |                   
 5,               kmeans-5,k3,  0.62,  0.89, --   *   --------   |                   
 5,                   DS,asIs,  0.69,  0.57,  --  * ------       |                   
#
 6,               kmeans-5,k1,  0.82,  1.26, --    *     --------|                   
 6,               kmeans-3,k1,  0.82,  1.13, --    *    -------- |                   
 6,               kmeans-1,k1,  0.82,  1.30, --    *      -------|                   


