#
 0,                   DS,LGBM,  0.29,  0.36, - * ----            |                   
 0,                   RS,LGBM,  0.34,  0.46, - * -----           |                   
 0,                  non,LGBM,  0.36,  0.38, - * ----            |                   
#
 1,                    non,LR,  0.39,  0.40, -  * ---            |                   
#
 2,                     RS,LR,  0.46,  0.43, -- * -----          |                   
 2,                     DS,LR,  0.46,  0.45, -- * ----           |                   
 2,                    non,RR,  0.50,  0.46, --  * ----          |                   
#
 3,                     RS,RR,  0.53,  0.48, --  * ----          |                   
#
 4,                    DS,SVR,  0.58,  0.83, -   *   ------      |                   
 4,                     DS,RR,  0.58,  0.54, --  * -----         |                   
 4,                   non,SVR,  0.60,  0.80, --  *   -------     |                   
 4,                  non,asIs,  0.62,  0.43,  --  * -------      |                   
 4,                    RS,SVR,  0.65,  0.82, -    *  -------     |                   
#
 5,                    RS,LSR,  0.66,  0.43,  --  * ----         |                   
 5,                    DS,LSR,  0.67,  0.52,  --  * -----        |                   
 5,                   non,LSR,  0.69,  0.46,   -  * -----        |                   
 5,                   RS,asIs,  0.71,  0.44,   -- * --------     |                   
 5,               kmeans-5,k5,  0.72,  0.72,  -   *  ------      |                   
 5,                   DS,asIs,  0.72,  0.45,  --- * -------      |                   
#
 6,               kmeans-5,k3,  0.80,  0.83, ---   *  ------     |                   
 6,               kmeans-3,k3,  0.83,  0.81,  --   *   -----     |                   
#
 7,               kmeans-5,k1,  1.22,  0.86, ---      *----------|                   
 7,               kmeans-1,k1,  1.24,  0.86, ---      *----------|                   
 7,               kmeans-3,k1,  1.24,  0.96, --        *---------|                   


