#
 0,                   RS,LGBM,  0.15,  0.42, *  ----             |                   
 0,                   DS,LGBM,  0.15,  0.37,  *-----             |                   
 0,                  non,LGBM,  0.16,  0.31,  *-----             |                   
#
 1,                    DS,SVR,  0.45,  0.56, - *  -----          |                   
#
 2,                   non,SVR,  0.47,  0.62, -  * -----          |                   
 2,                    DS,LSR,  0.48,  0.40, -  *----            |                   
 2,                     RS,LR,  0.48,  0.37, -- *---             |                   
 2,                     DS,RR,  0.48,  0.36, -  *---             |                   
 2,                    RS,LSR,  0.49,  0.41, -  *-----           |                   
 2,                    non,LR,  0.49,  0.41, -- *----            |                   
 2,                     DS,LR,  0.50,  0.43, -  *----            |                   
 2,                     RS,RR,  0.50,  0.40, -- *-----           |                   
 2,                    non,RR,  0.52,  0.41, -- *----            |                   
#
 3,                   non,LSR,  0.53,  0.40, -- *----            |                   
#
 4,                    RS,SVR,  0.57,  0.72, -  *  ----          |                   
#
 5,               kmeans-5,k3,  0.74,  0.96, --  *   -----       |                   
 5,                   RS,asIs,  0.75,  0.56,  -- * -----         |                   
 5,               kmeans-5,k5,  0.76,  0.92, --  *   ---         |                   
 5,                  non,asIs,  0.77,  0.50,  --  *----          |                   
 5,                   DS,asIs,  0.81,  0.51,  --  *---           |                   
 5,               kmeans-3,k3,  0.85,  0.94, --   *  -----       |                   
 5,               kmeans-1,k1,  0.85,  1.21, -    *   ----       |                   
 5,               kmeans-3,k1,  0.87,  1.20, --   *   ----       |                   
 5,               kmeans-5,k1,  0.95,  1.29, --    *   -----     |                   


