#
 0,                   non,SVR,  0.11,  0.49, *  ------           |                   
 0,                    RS,SVR,  0.12,  0.59, *  -----            |                   
 0,                    DS,SVR,  0.12,  0.63, *   ------          |                   
 0,                   RS,LGBM,  0.14,  0.21, *---                |                   
 0,                  non,LGBM,  0.15,  0.25, *---                |                   
#
 1,                   DS,LGBM,  0.18,  0.28,  *---               |                   
 1,               kmeans-5,k5,  0.37,  0.99,   *   ---------     |                   
 1,                   non,LSR,  0.39,  0.51, - * ----            |                   
 1,                  non,asIs,  0.39,  0.55, - * -----           |                   
 1,                    non,RR,  0.40,  0.47, - * ----            |                   
 1,                   RS,asIs,  0.41,  0.50, - * ------          |                   
 1,               kmeans-3,k3,  0.42,  1.12,   *    --------     |                   
 1,                     RS,RR,  0.42,  0.45, - * ----            |                   
 1,                    RS,LSR,  0.42,  0.43, - * ----            |                   
 1,                    non,LR,  0.43,  0.47, - * ----            |                   
 1,                     RS,LR,  0.43,  0.45, - * ----            |                   
 1,                    DS,LSR,  0.44,  0.50, - * -----           |                   
 1,                     DS,RR,  0.44,  0.49, - * -----           |                   
 1,                     DS,LR,  0.46,  0.51, - * -----           |                   
 1,               kmeans-5,k3,  0.48,  1.03,   *   --------      |                   
 1,                   DS,asIs,  0.49,  0.52, -  *------          |                   
 1,               kmeans-5,k1,  0.51,  1.05,    *  -------       |                   
 1,               kmeans-3,k1,  0.54,  1.15,    *   -------      |                   
 1,               kmeans-1,k1,  0.54,  1.13,    *   ---------    |                   


