#
 0,                   DS,LGBM,  0.05,  0.06, *                   |                   
 0,                   RS,LGBM,  0.05,  0.07, *                   |                   
 0,                  non,LGBM,  0.06,  0.06, *                   |                   
#
 1,                     RS,LR,  0.27,  0.31, - * ----            |                   
#
 2,                    non,LR,  0.29,  0.29, - * ---             |                   
 2,                    RS,LSR,  0.29,  0.31, - * ----            |                   
 2,                     DS,RR,  0.30,  0.34, - * ----            |                   
 2,                    DS,LSR,  0.30,  0.34, - * ----            |                   
 2,                     DS,LR,  0.30,  0.32, - * ---             |                   
 2,                   non,LSR,  0.31,  0.34, - *  ---            |                   
 2,                    DS,SVR,  0.31,  0.41, - *  -------        |                   
 2,                    non,RR,  0.31,  0.31, - * ----            |                   
 2,                   non,SVR,  0.31,  0.40, - *  -------        |                   
 2,                     RS,RR,  0.32,  0.31, - * ----            |                   
 2,                    RS,SVR,  0.35,  0.35, -  * --------       |                   
#
 3,                  non,asIs,  0.61,  0.73,  --  *   -------    |                   
 3,               kmeans-5,k5,  0.62,  0.74,  --  *    -------   |                   
 3,                   RS,asIs,  0.63,  0.73,  --  *   -------    |                   
 3,                   DS,asIs,  0.64,  0.71,  --   *  ------     |                   
 3,               kmeans-3,k3,  0.73,  0.73,  --   *   --------  |                   
 3,               kmeans-5,k3,  0.78,  0.75, ---    *  --------  |                   
#
 4,               kmeans-1,k1,  0.90,  0.92,  ---    *   --------|                   
 4,               kmeans-3,k1,  0.96,  0.89,  ---     *  --------|                   
 4,               kmeans-5,k1,  0.96,  1.02,  ---     *   -------|--                 


