#
 0,                  non,LGBM,  0.02,  0.03, *                   |                   
 0,                   DS,LGBM,  0.02,  0.03, *                   |                   
 0,                   RS,LGBM,  0.02,  0.03, *                   |                   
 0,                    DS,SVR,  0.02,  0.04, *-                  |                   
 0,                    RS,SVR,  0.02,  0.04, *                   |                   
 0,                   non,SVR,  0.02,  0.04, *                   |                   
#
 1,                    DS,LSR,  0.16,  0.18, - *----             |                   
 1,                    RS,LSR,  0.16,  0.22, - * ---             |                   
 1,                     RS,LR,  0.17,  0.16, - *---              |                   
 1,                     RS,RR,  0.17,  0.17, - *---              |                   
 1,                    non,RR,  0.18,  0.16, - *---              |                   
 1,                    non,LR,  0.19,  0.18, - *---              |                   
 1,                   non,LSR,  0.19,  0.27, - *  ---            |                   
 1,                     DS,RR,  0.20,  0.18, - *---              |                   
 1,                     DS,LR,  0.21,  0.20, - * --              |                   
#
 2,               kmeans-3,k3,  0.39,  0.91, -    *       -------|--------           
 2,               kmeans-5,k1,  0.40,  1.93, -    *              |     -----         
 2,               kmeans-5,k3,  0.41,  1.15, -    *          ----|--------           
#
 3,               kmeans-1,k1,  0.46,  1.95, -     *             |      ----         
#
 4,               kmeans-3,k1,  0.57,  1.95, -      *            |      -----        
 4,                  non,asIs,  0.62,  0.49,   ---   *   --------|--                 
 4,                   RS,asIs,  0.68,  0.64,   ----   *    ------|--                 
#
 5,               kmeans-5,k5,  0.79,  1.09, ---       *       --|-------            
#
 6,                   DS,asIs,  0.83,  0.69,   ---      *   -----|---                


