#
 0,                   DS,LGBM, -0.00,  0.26,                -*-  |                   
 0,                  non,LGBM,  0.00,  0.15,                -*-  |                   
 0,                     DS,k5,  0.00,  0.86,           ----- * --|-                  
 0,                    non,LR,  0.00,  0.40,                -*-- |                   
 0,                    non,RR,  0.00,  0.40,                -*-- |                   
 0,                     DS,RR, -0.00,  0.35,                -*-  |                   
 0,                     DS,LR, -0.00,  0.35,                -*-  |                   
 0,                     RS,k1, -0.01,  1.05,           ----  *  -|-                  
 0,                   non,SVR, -0.03,  0.27,                -*-  |                   
 0,                     DS,k1,  0.03,  1.03,           ----   * -|--                 
 0,                     DS,k3,  0.03,  0.92,           ----   *--|                   
 0,                     RS,k3, -0.05,  0.90,            ---  * --|                   
 0,                   RS,LGBM, -0.05,  0.32,               --*-  |                   
 0,                     RS,RR, -0.06,  0.35,               - *-- |                   
 0,                     RS,LR, -0.06,  0.35,               - *-- |                   
 0,                    RS,SVR, -0.07,  0.37,               - *-  |                   
 0,               DS,mid-leaf, -0.08,  1.02,            ---  * --|-                  
 0,                     RS,k5, -0.11,  0.83,            ---  * --|                   
 0,               RS,mid-leaf, -0.12,  1.08,           ----  * --|-                  
 0,                    non,k3, -0.12,  1.06,           ---   * --|-                  
 0,                  non,asIs, -0.12,  1.31,           ---   *  -|-                  
 0,                    DS,SVR, -0.13,  0.35,               - *-  |                   
 0,                    non,k1, -0.14,  1.23,          ----   *  -|--                 
 0,                    DS,LSR, -0.15,  0.87,             --  * --|--                 
 0,                    non,k5, -0.16,  1.14,           ---   *  -|-                  
 0,              non,mid-leaf, -0.17,  1.23,          ----   *  -|-                  
 0,                   DS,asIs, -0.19,  1.19,          ----   * --|-                  
 0,                   non,LSR, -0.21,  1.12,             -   * --|--                 
 0,                    RS,LSR, -0.27,  1.05,             -  *  --|---                
 0,                   RS,asIs,  0.39,  1.12,             ----  * |---                
