#
 0,                     RS,k1,  0.00,  0.91,          ----  * ---|-                  
 0,                     RS,k3,  0.00,  0.94,            --  * ---|                   
 0,                     RS,k5,  0.00,  1.03,            --  * ---|                   
 0,                   DS,LGBM, -0.01,  0.84,            --  * ---|                   
 0,                   non,SVR, -0.01,  0.69,             -- *--- |                   
 0,               DS,mid-leaf,  0.01,  0.99,           ---  * ---|                   
 0,                    RS,LSR, -0.02,  0.77,            --  * -- |                   
 0,                     RS,RR, -0.02,  0.77,            --  * -- |                   
 0,                     RS,LR, -0.02,  0.77,            --  * -- |                   
 0,                     DS,LR,  0.03,  0.81,             -- * ---|                   
 0,               RS,mid-leaf,  0.03,  1.30,            --  *  --|-                  
 0,                     DS,RR,  0.03,  0.81,             -- * -- |                   
 0,                    non,LR, -0.04,  0.69,             -  *--  |                   
 0,                    non,RR, -0.04,  0.69,             -  *--  |                   
 0,                    DS,LSR,  0.04,  0.81,             -- * ---|                   
 0,                  non,asIs,  0.04,  1.23,            --  *  --|                   
 0,                   non,LSR, -0.04,  0.69,             -  *--  |                   
 0,                     DS,k5,  0.05,  0.85,            --  * ---|                   
 0,                   DS,asIs, -0.06,  1.07,           ---  * ---|                   
 0,                  non,LGBM, -0.07,  0.70,             -  *--- |                   
 0,                   RS,LGBM, -0.09,  0.81,            --  *----|                   
 0,                    DS,SVR,  0.09,  0.93,            --- *  --|                   
 0,                     DS,k3,  0.09,  0.80,            --- * ---|                   
 0,                     DS,k1,  0.10,  1.05,          ----  *  --|                   
 0,                    non,k1, -0.11,  1.06,          ---   *----|                   
 0,              non,mid-leaf, -0.14,  1.00,          ---  * --- |                   
 0,                    RS,SVR,  0.16,  1.06,             --  * --|-                  
 0,                    non,k5, -0.19,  0.90,          ---  * --- |                   
 0,                    non,k3, -0.19,  1.00,          ---  * --- |                   
 0,                   RS,asIs, -0.45,  1.46,           -  *   ---|                   
