"non,asIs",4.09
"kmeans-5,k1",30.5
"kmeans-1,k1",30.6
"kmeans-3,k1",31.35
"kmeans-5,k3",46.92
"kmeans-3,k3",47.9
"kmeans-5,k5",60.3
