#
 0,               kmeans-1,k1,  0.07,  0.21, -   *         ------|-------            
 0,               kmeans-3,k1,  0.07,  0.17, -   *       --------|-----              
 0,               kmeans-5,k1,  0.07,  0.20, -   *        -------|-------            
 0,               kmeans-5,k3,  0.07,  0.12, -   *    -----------|                   
 0,               kmeans-5,k5,  0.09,  0.14, --   *     ---------|                   
 0,               kmeans-3,k3,  0.09,  0.14, --   *     ---------|-                  
#
 1,                  non,asIs,  0.16,  0.11,   ----   *   -------|                   
