#
 0,               kmeans-3,k3,  0.03,  0.04,  * -------          |                   
 0,               kmeans-5,k3,  0.03,  0.05,  * ---------        |                   
 0,               kmeans-5,k5,  0.04,  0.05, - *-----            |                   
 0,               kmeans-3,k1,  0.04,  0.05, - * ----------------|                   
 0,               kmeans-1,k1,  0.04,  0.05, - * --------------- |                   
 0,               kmeans-5,k1,  0.04,  0.06, - * ----------------|-                  
#
 1,                  non,asIs,  0.10,  0.09,  --  *  -------     |                   

