#
 0,               kmeans-5,k5,  0.10,  0.11, --   *  --------    |                   
 0,               kmeans-5,k3,  0.10,  0.12, --   *  ----------  |                   
 0,               kmeans-3,k3,  0.10,  0.12, --   *  ---------   |                   
 0,               kmeans-3,k1,  0.11,  0.15, -    *   -----------|-                  
 0,               kmeans-1,k1,  0.11,  0.14, --   *   -----------|                   
 0,               kmeans-5,k1,  0.11,  0.14, --    *  -----------|-                  
#
 1,                  non,asIs,  0.15,  0.15,  --    *   ---------|-                  

