#
 0,               kmeans-1,k1,  0.03,  0.10, - *       ----------|                   
 0,               kmeans-3,k1,  0.03,  0.11, - *       ----------|                   
 0,               kmeans-5,k1,  0.04,  0.12, -  *       ---------|-----              
#
 1,               kmeans-3,k3,  0.06,  0.10, -    *    ----------|-                  
 1,               kmeans-5,k3,  0.07,  0.10, --   *     ---------|                   
 1,               kmeans-5,k5,  0.07,  0.09, --    *   ----------|                   
#
 2,                  non,asIs,  0.12,  0.12,   ----    *     ----|----               

