"DS,LGBM",5.05
"DS,LR",4.04
"DS,LSR",4.11
"DS,RR",4.04
"DS,SVR",4.0
"DS,asIs",2.73
"DS,k1",3.87
"DS,k3",3.98
"DS,k5",4.09
"DS,mid-leaf",2.93
"RS,LGBM",3.13
"RS,LR",2.29
"RS,LSR",2.36
"RS,RR",2.25
"RS,SVR",2.24
"RS,asIs",0.95
"RS,k1",2.09
"RS,k3",2.2
"RS,k5",2.32
"RS,mid-leaf",1.15
"non,LGBM",13.29
"non,LR",6.19
"non,LSR",6.22
"non,RR",6.17
"non,SVR",6.75
"non,asIs",0.06
"non,k1",6.09
"non,k3",6.19
"non,k5",6.29
"non,mid-leaf",5.02
