#
 0,                      asIs, -0.35,  1.08, *                   |                   
 0,                  mid-leaf, -0.33,  1.36, *                   |                   
 0,                        k3, -0.19,  1.25, *                   |                   
 0,                        LR, -0.19,  1.03, *                   |                   
 0,                        k5, -0.19,  1.33, *                   |                   
 0,                      LGBM, -0.04,  0.75, *                   |                   
 0,                        k1, -0.04,  1.32, *                   |                   
