#
 0,                  smart,40,  0.09,  0.02,   *------------     |                   
 0,                  smart,30,  0.09,  0.03, - *---------        |                   
 0,                  smart,50,  0.09,  0.16, - *     -------     |                   
 0,                   dumb,50,  0.09,  0.03,  -*-                |                   
#
 1,                   dumb,40,  0.11,  0.03,  - *                |                   
 1,                  smart,20,  0.11,  0.06,  - *-------         |                   
#
 2,                   dumb,20,  0.13,  0.23,    *        ---     |                   
 2,                   dumb,30,  0.13,  0.03,   -*-----           |                   
#
 3,                 asIs,3840,  0.85,  0.04,                     |            * ---- 
