#
 0,                  non,LGBM,  0.01,  0.01, *                   |                   
 0,                   non,SVR,  0.01,  0.01, *                   |                   
 0,                   DS2,SVR,  0.01,  0.01, *-                  |                   
 0,                    DS,SVR,  0.02,  0.02, *--                 |                   
 0,                    RS,SVR,  0.02,  0.02, *--                 |                   
 0,                   DS2,LSR,  0.02,  0.02,  *-                 |                   
 0,                    non,RR,  0.02,  0.02,  *-                 |                   
 0,                    non,LR,  0.02,  0.02,  *-                 |                   
 0,                     RS,RR,  0.02,  0.02,  *--                |                   
 0,                   non,LSR,  0.02,  0.03,  *-                 |                   
 0,                    RS,LSR,  0.02,  0.03,  *--                |                   
 0,                    DS2,RR,  0.02,  0.03,  *--                |                   
 0,                    DS2,LR,  0.03,  0.03,  *--                |                   
 0,                     RS,LR,  0.03,  0.03,  *---               |                   
 0,                    DS,LSR,  0.03,  0.02,  *--                |                   
 0,                     DS,LR,  0.03,  0.03,  *-                 |                   
 0,                     DS,RR,  0.03,  0.03,  *--                |                   
#
 1,                   DS,LGBM,  0.08,  0.06, --  * ---           |                   
 1,                   RS,LGBM,  0.08,  0.08, --  *  ---          |                   
 1,                  DS2,LGBM,  0.09,  0.07, ---  * ---          |                   
#
 2,               kmeans-5,k3,  0.13,  0.14,  --    *    -----   |                   
 2,               kmeans-3,k3,  0.13,  0.12,  ---   *   -------  |                   
 2,               kmeans-5,k1,  0.13,  0.14,  ---   *     -------|-                  
 2,                   RS,asIs,  0.14,  0.10,  ----  *  ------    |                   
 2,                  non,asIs,  0.14,  0.10,  ---    * -----     |                   
 2,               kmeans-1,k1,  0.14,  0.16,  ---    *    -------|                   
 2,                   DS,asIs,  0.15,  0.10,  ----   *  -----    |                   
 2,                  DS2,asIs,  0.15,  0.10,  ----   *  -----    |                   
 2,               kmeans-5,k5,  0.15,  0.15,  ---    *    -------|                   
 2,               kmeans-3,k1,  0.16,  0.19,  ---     *     -----|--                 

