#
 0,                   DS,asIs,  0.07,  0.08, *                   |                   
 0,                  non,asIs,  0.07,  0.08, *                   |                   
 0,                   RS,asIs,  0.08,  0.08, *                   |                   
#
 1,               kmeans-5,k5,  0.09,  0.09, *                   |                   
 1,               kmeans-3,k1,  0.10,  0.11, *                   |                   
 1,               kmeans-1,k1,  0.10,  0.11, *                   |                   
 1,               kmeans-5,k3,  0.10,  0.10, *                   |                   
 1,               kmeans-5,k1,  0.10,  0.09, *                   |                   
 1,               kmeans-3,k3,  0.11,  0.10, *                   |                   
#
 2,                  non,LGBM,  6.04,  6.09, *                   |                   
 2,                   DS,LGBM,  6.84,  5.77, *                   |                   
 2,                   RS,LGBM,  7.04,  6.04, *                   |                   
#
 3,                    DS,SVR, 27.10, 33.86, -  * -------        |                   
 3,                    RS,SVR, 29.30, 37.44, -  * --------       |                   
 3,                   non,SVR, 29.95, 35.62, -  * ------         |                   
#
 4,                    DS,LSR, 37.86, 29.56, --  * --            |                   
 4,                     RS,LR, 38.45, 27.75,  -- * --            |                   
 4,                     DS,RR, 38.74, 25.36,  -  *---            |                   
 4,                    non,RR, 39.42, 27.33, --  *---            |                   
 4,                     DS,LR, 40.09, 26.48,  -- * ---           |                   
 4,                   non,LSR, 40.77, 28.23, --- * --            |                   
 4,                     RS,RR, 41.09, 28.39, --  * --            |                   
 4,                    RS,LSR, 41.24, 27.78,  -- * --            |                   
 4,                    non,LR, 41.34, 27.18,  -  * ---           |                   

