#
 0,                   RS,asIs,  0.11,  0.09, - *--               |                   
 0,                  non,asIs,  0.12,  0.11, - * --              |                   
 0,                   DS,asIs,  0.12,  0.10, - * -               |                   
 0,               kmeans-3,k3,  0.12,  0.11, - * --              |                   
 0,               kmeans-5,k5,  0.13,  0.11, -  *--              |                   
 0,               kmeans-5,k3,  0.13,  0.12, -  *--              |                   
#
 1,               kmeans-3,k1,  0.14,  0.14, -  * --             |                   
 1,               kmeans-5,k1,  0.14,  0.16, -  * ---            |                   
#
 2,               kmeans-1,k1,  0.15,  0.12, -- * --             |                   
#
 3,                    RS,SVR,  0.35,  0.35,  ---    *    -------|                   
 3,                   DS,LGBM,  0.36,  0.35,  ---    *    -------|                   
 3,                  non,LGBM,  0.37,  0.35,  ---    *    ------ |                   
 3,                    non,RR,  0.37,  0.25,  ----   *  ------   |                   
 3,                     DS,LR,  0.37,  0.31,  ----   *   ------  |                   
 3,                   non,LSR,  0.37,  0.31,   ---   *   ------  |                   
 3,                   RS,LGBM,  0.37,  0.32,  ----   *    -------|                   
 3,                     DS,RR,  0.38,  0.28,  ----   *   -----   |                   
 3,                    DS,LSR,  0.38,  0.29,   ---    *  -----   |                   
 3,                    non,LR,  0.39,  0.27,  ----    *  -----   |                   
 3,                     RS,RR,  0.39,  0.28,  ----    *  -----   |                   
 3,                   non,SVR,  0.39,  0.35,  ---     *   -------|                   
 3,                    DS,SVR,  0.39,  0.34,  ----    *   -------|                   
 3,                     RS,LR,  0.39,  0.26,   ----   *  ----    |                   
 3,                    RS,LSR,  0.41,  0.35,   ---    *    ----- |                   

