 ++ Standard Residual without abs:
#
 0,               kmeans-3,k1,  0.00,  0.72,        -----   * ---|--                 
 0,                  non,asIs, -0.01,  0.83,        -----  *  ---|                   
 0,               kmeans-5,k5, -0.02,  0.88,        ----   *  ---|-                  
 0,               kmeans-1,k1, -0.02,  0.85,        -----  *  ---|-                  
 0,               kmeans-3,k3,  0.02,  0.96,        ----    * ---|--                 
 0,               kmeans-5,k3, -0.04,  0.76,        -----  * ----|                   
 0,               kmeans-5,k1, -0.07,  0.86,        ----   * ----|                   


 ++ Standard Residual with abs:
#
 0,               kmeans-5,k3,  0.48,  0.79, --  *    -----      |                   
 0,               kmeans-1,k1,  0.53,  0.69, --   *   -----      |                   
 0,                  non,asIs,  0.54,  0.74, --   *   ----       |                   
 0,               kmeans-5,k1,  0.55,  0.77, --   *   -----      |                   
 0,               kmeans-5,k5,  0.58,  0.75, --   *   -----      |                   
 0,               kmeans-3,k1,  0.60,  0.79, --   *    -----     |                   
 0,               kmeans-3,k3,  0.60,  0.77, --   *   ------     |                   


 ++ d2h differences:
#
 0,               kmeans-3,k3,  0.10,  0.11, --   *  ------      |                   
 0,                  non,asIs,  0.10,  0.13, --   *   ------     |                   
 0,               kmeans-5,k3,  0.10,  0.13, --   *   -------    |                   
 0,               kmeans-5,k5,  0.11,  0.12, --   *   -----      |                   
 0,               kmeans-1,k1,  0.11,  0.15, --   *    -------   |                   
 0,               kmeans-5,k1,  0.12,  0.17, --    *    -------  |                   
 0,               kmeans-3,k1,  0.12,  0.17, --    *    ------   |                   
