 ++ Standard Residual without abs:
#
 0,                  non,asIs, -0.04,  0.81,       -----   * ----|                   
 0,               kmeans-3,k3, -0.04,  0.92,       ----    * ----|--                 
 0,               kmeans-5,k5, -0.04,  0.80,       -----   * ----|-                  
 0,               kmeans-3,k1, -0.05,  0.70,        ----   * ----|-                  
 0,               kmeans-1,k1, -0.07,  0.83,       ----   *  ----|                   
 0,               kmeans-5,k3, -0.09,  0.78,       -----  * -----|                   
 0,               kmeans-5,k1, -0.09,  0.85,       ----   *  ----|                   


 ++ Standard Residual with abs:
#
 0,               kmeans-5,k3,  0.50,  0.74, --  *    -----      |                   
 0,               kmeans-1,k1,  0.53,  0.70, --   *   ------     |                   
 0,                  non,asIs,  0.54,  0.71, --   *   ------     |                   
 0,               kmeans-5,k5,  0.55,  0.71, --   *   ------     |                   
 0,               kmeans-5,k1,  0.55,  0.75, --   *   -------    |                   
 0,               kmeans-3,k1,  0.56,  0.78, --   *    ------    |                   
 0,               kmeans-3,k3,  0.56,  0.77, --   *   ---------- |                   


 ++ d2h differences:
#
 0,                  non,asIs,  0.10,  0.13, --  *    -----      |                   
 0,               kmeans-5,k5,  0.10,  0.12, --  *   ------      |                   
 0,               kmeans-3,k3,  0.10,  0.12, --   *  ------      |                   
 0,               kmeans-5,k3,  0.11,  0.13, --   *   ------     |                   
 0,               kmeans-5,k1,  0.11,  0.16, --   *    ------    |                   
 0,               kmeans-1,k1,  0.11,  0.15, --   *   -------    |                   
 0,               kmeans-3,k1,  0.12,  0.16, --    *   --------  |                   
