 ++ Standard Residual without abs:
#
 0,                  non,asIs,  0.01,  1.12,          ----   *  -|---                
 0,               kmeans-3,k3, -0.02,  1.11,          ----   *  -|---                
 0,               kmeans-5,k5,  0.02,  1.09,           ----  *   |---                
 0,               kmeans-5,k3,  0.02,  1.19,          ----   *  -|---                
 0,               kmeans-1,k1, -0.03,  1.09,          ----   *   |---                
 0,               kmeans-3,k1, -0.03,  1.11,          ----   *  -|--                 
 0,               kmeans-5,k1, -0.08,  1.23,          ---    *  -|--                 


 ++ Standard Residual with abs:
#
 0,               kmeans-1,k1,  0.70,  0.63,  --   *  ------     |                   
 0,               kmeans-5,k3,  0.72,  0.66,  --   *   ----      |                   
 0,               kmeans-3,k3,  0.72,  0.66,  ---  *   ----      |                   
 0,               kmeans-5,k1,  0.74,  0.65,  --    *  -----     |                   
 0,               kmeans-5,k5,  0.74,  0.65,  --    *  -----     |                   
 0,               kmeans-3,k1,  0.76,  0.72,  ---   *  ------    |                   
 0,                  non,asIs,  0.77,  0.63,  ---   *  -----     |                   


 ++ d2h differences:
#
 0,               kmeans-3,k3,  0.07,  0.07,  --   *   ------    |                   
 0,                  non,asIs,  0.07,  0.07,  --    *  ------    |                   
 0,               kmeans-5,k3,  0.07,  0.07,  --    *   ------   |                   
 0,               kmeans-5,k5,  0.07,  0.06,  ---   *  ------    |                   
 0,               kmeans-5,k1,  0.07,  0.08,  --    *    ------  |                   
 0,               kmeans-1,k1,  0.08,  0.08,  ---    *   ------- |                   
 0,               kmeans-3,k1,  0.09,  0.08,  ----   *    -------|                   
