 ++ Standard Residual without abs:
#
 0,               kmeans-3,k3, -0.04,  1.13,   -- * --           |                   
 0,               kmeans-5,k5, -0.06,  1.13,   -- * --           |                   
 0,               kmeans-1,k1, -0.08,  1.12,   -  * --           |                   
 0,               kmeans-5,k3, -0.11,  1.13,   -- * --           |                   
 0,               kmeans-3,k1, -0.17,  1.21,   -  * --           |                   
 0,               kmeans-5,k1, -0.20,  1.04,   -  *---           |                   
 0,                  non,asIs, -0.22,  1.12,   -  * --           |                   


 ++ Standard Residual with abs:
#
 0,               kmeans-3,k3,  0.65,  0.54, - *-                |                   
 0,               kmeans-5,k5,  0.65,  0.63, - *-                |                   
 0,               kmeans-5,k3,  0.66,  0.60, - *-                |                   
 0,               kmeans-3,k1,  0.67,  0.57, - *-                |                   
#
 1,               kmeans-5,k1,  0.72,  0.63, - *--               |                   
 1,                  non,asIs,  0.73,  0.62, - *-                |                   
 1,               kmeans-1,k1,  0.77,  0.64, - *--               |                   


 ++ d2h differences:
#
 0,               kmeans-5,k5,  0.12,  0.11,  ----    *   ------ |                   
 0,                  non,asIs,  0.12,  0.10,  ----    *   -----  |                   
 0,               kmeans-5,k3,  0.12,  0.12,  ----    *    ------|                   
 0,               kmeans-5,k1,  0.13,  0.14,  ----    *      ----|----               
 0,               kmeans-3,k3,  0.13,  0.13,   ---     *    -----|-                  
 0,               kmeans-3,k1,  0.14,  0.15,  ----     *      ---|-----              
 0,               kmeans-1,k1,  0.14,  0.14,   ---     *     ----|-----              
