#
 0,                    RS,SVR, -0.00,  0.01,                  *  |                   
 0,                    DS,SVR, -0.00,  0.01,                  *  |                   
 0,                  non,LGBM,  0.00,  0.01,                  *  |                   
 0,                   non,SVR,  0.00,  0.01,                  *  |                   
 0,                   RS,LGBM, -0.00,  0.01,                  *  |                   
 0,                   DS,LGBM, -0.00,  0.01,                  *  |                   
 0,                     RS,LR, -0.00,  0.23,                - *  |                   
 0,                     DS,RR, -0.00,  0.24,                - *  |                   
 0,                     DS,LR, -0.00,  0.22,                  *  |                   
 0,                    DS,LSR, -0.00,  0.23,                - *  |                   
 0,                   non,LSR,  0.00,  0.20,                 -*  |                   
 0,               kmeans-3,k1, -0.01,  0.36,           ------ *--|---                
#
 1,               kmeans-5,k1,  0.01,  0.31,            ----- *--|------             
 1,                    RS,LSR,  0.01,  0.22,                - *  |                   
 1,                     RS,RR,  0.01,  0.21,                  *  |                   
 1,                    non,LR,  0.02,  0.22,                  *  |                   
 1,                    non,RR,  0.02,  0.24,                  *- |                   
 1,               kmeans-1,k1,  0.02,  0.32,             ---- *--|---                
 1,               kmeans-5,k5, -0.06,  0.35,              --- *--|--                 
 1,               kmeans-3,k3, -0.06,  0.36,           ------ *--|--                 
 1,               kmeans-5,k3, -0.08,  0.35,          ------- *--|---                
 1,                   RS,asIs, -0.28,  0.38,               - *---|----               
 1,                  non,asIs, -0.32,  0.37,               -*----|---                
 1,                   DS,asIs, -0.35,  0.46,              - * ---|--                 


