#
 0,                   non,SVR,  0.00,  0.01,                    *|                   
 0,                    non,RR, -0.00,  0.07,                   -*|                   
 0,                  non,LGBM,  0.00,  0.01,                    *|                   
 0,                     RS,LR, -0.00,  0.08,                   -*|                   
 0,                     DS,LR,  0.00,  0.08,                   -*|                   
 0,                    DS2,LR, -0.00,  0.09,                   -*|                   
 0,               kmeans-3,k3, -0.00,  1.06,             -----  *| -----             
 0,                    DS2,RR,  0.00,  0.08,                    *|                   
 0,                     RS,RR, -0.00,  0.09,                   -*|                   
 0,               kmeans-1,k1,  0.00,  1.21,            ------  *|  ------           
 0,                    non,LR,  0.01,  0.08,                   -*|                   
 0,                     DS,RR,  0.01,  0.08,                   -*|                   
 0,                   non,LSR, -0.01,  0.09,                   -*|                   
 0,                   DS2,SVR, -0.01,  0.15,                    *|                   
#
 1,               kmeans-5,k3,  0.01,  1.18,             -----  *|  -----            
 1,                    RS,LSR, -0.01,  0.11,                    *|                   
 1,                   DS2,LSR, -0.01,  0.10,                   -*|                   
 1,               kmeans-3,k1,  0.02,  1.35,            ------  *|   ----            
 1,                    DS,LSR, -0.02,  0.11,                   -*|                   
 1,                    DS,SVR, -0.02,  0.15,                   -*|                   
#
 2,               kmeans-5,k1,  0.03,  1.47,            -----    *   ----            
 2,                    RS,SVR, -0.03,  0.21,                   -*|                   
 2,               kmeans-5,k5, -0.03,  1.04,              ----  *| -----             
 2,                   DS,LGBM, -0.08,  1.00,               ---  *| ----              
 2,                   RS,LGBM, -0.08,  0.78,               ---  *|-----              
 2,                   RS,asIs, -0.09,  1.09,              ---   *| ----              
 2,                  non,asIs, -0.17,  1.11,              ---   *| ----              
 2,                  DS2,asIs, -0.18,  1.18,               --   *| -----             
 2,                  DS2,LGBM, -0.18,  1.02,              ---  * |------             
 2,                   DS,asIs, -0.23,  1.14,              ---  * | ----              


