#
 0,                  DS2,LGBM,  0.00,  0.51,               -- *--|                   
 0,                    DS,SVR,  0.00,  0.74,               -- * -|                   
 0,                   non,SVR, -0.00,  0.58,               -- *--|                   
 0,                    DS2,RR, -0.01,  0.61,               -- * -|                   
 0,                    RS,SVR,  0.01,  0.74,             ---- * -|                   
 0,                   DS2,SVR, -0.01,  0.59,               -- * -|                   
 0,                   DS,LGBM,  0.01,  0.49,              --- *--|                   
 0,                  non,LGBM, -0.02,  0.47,               -- *--|                   
 0,                     DS,RR,  0.02,  0.66,               -- * -|                   
 0,               kmeans-5,k5,  0.02,  1.22,            ----  *  |---                
 0,                    RS,LSR, -0.03,  1.22,             --   *  |--                 
 0,                   RS,LGBM, -0.03,  0.67,              --- * -|-                  
 0,                    non,RR, -0.03,  0.68,              --- * -|                   
 0,                  DS2,asIs, -0.03,  1.28,             ---  *  |---                
 0,               kmeans-5,k3,  0.04,  1.40,           -----  *  |---                
 0,                    DS2,LR,  0.04,  0.68,              --- * -|                   
 0,                    DS,LSR,  0.04,  1.10,             ---  *  |--                 
 0,                   non,LSR,  0.05,  1.31,             --   *  |--                 
 0,                   RS,asIs, -0.07,  1.16,             ---  *  |--                 
 0,                     RS,RR, -0.07,  0.72,              --- * -|                   
 0,                    non,LR, -0.08,  0.58,               -- *--|                   
 0,                     DS,LR,  0.08,  0.58,               --  *-|                   
 0,               kmeans-3,k3, -0.09,  1.09,            ----  * -|--                 
 0,                  non,asIs, -0.10,  1.16,             --   * -|--                 
 0,                     RS,LR, -0.12,  0.69,              --- * -|                   
 0,                   DS,asIs, -0.13,  1.28,             --   *  |--                 
 0,               kmeans-1,k1,  0.14,  1.38,           -----   * |-----              
 0,               kmeans-3,k1,  0.17,  1.29,            -----  * |-----              
 0,                   DS2,LSR, -0.17,  1.12,             ---  * -|--                 
 0,               kmeans-5,k1,  0.38,  1.35,            -----   *| ----              


