#
 0,                     k1,GS,  0.00,  0.06,                   -*|-----              
 0,                     k1,RS,  0.01,  0.05,      --------------*|                   
 0,                     k3,RS, -0.01,  0.56,           -----    *|                   
 0,                     k5,GS,  0.02,  0.50,                --- *|----               
 0,                     k3,GS,  0.02,  0.25,                ----*|-----              
 0,                     LR,GS,  0.03,  0.51,                --  *|--                 
 0,                     LR,RS, -0.07,  0.30,                -- *-|                   
 0,                     k5,RS, -0.13,  0.63,           ----    *-|-                  
 0,               mid-leaf,GS, -0.18,  0.86,              --   * | --------          
 0,                   asIs,GS, -0.41,  0.56,               - *   |------------       
 0,                   LGBM,GS, -0.49,  0.77,               -*    |-----------        
 0,                   LGBM,RS, -0.67,  0.64,               *   --|-------            
 0,               mid-leaf,RS, -0.77,  0.76,             -*    --|---------          
 0,                   asIs,RS, -1.14,  0.74,          - *   -----|------             
