#
 0,               kmeans-3,k1,  0.30,  0.28, - *---              |                   
#
 1,               kmeans-3,k3,  0.32,  0.28, - *---              |                   
 1,                  non,asIs,  0.32,  0.26, - *---              |                   
#
 2,               kmeans-5,k5,  0.34,  0.31, - * ---             |                   
 2,               kmeans-5,k1,  0.34,  0.30, - *----             |                   
 2,               kmeans-5,k3,  0.34,  0.29, - *----             |                   
 2,               kmeans-1,k1,  0.35,  0.31, - * ----            |                   


