#
 0,               kmeans-1,k1,  0.63,  0.58, -  *--              |                   
 0,               kmeans-5,k1,  0.63,  0.61, -  *---             |                   
 0,               kmeans-3,k1,  0.64,  0.52, -- *---             |                   
 0,               kmeans-5,k5,  0.64,  0.59, -  *---             |                   
#
 1,               kmeans-5,k3,  0.67,  0.60, -- * --             |                   
 1,               kmeans-3,k3,  0.68,  0.64, -  *---             |                   
 1,                  non,asIs,  0.69,  0.57, -- *---             |                   


