#
 0,               kmeans-3,k1,  0.79,  0.47,    ----   *   ------|                   
 0,               kmeans-5,k1,  0.83,  0.52,    ----    *  ------|-                  
 0,                  non,asIs,  0.83,  0.54,    ----    *   -----|                   
 0,               kmeans-3,k3,  0.84,  0.54,    -----   *   -----|-                  
 0,               kmeans-5,k3,  0.86,  0.51,     ----   *   -----|                   
 0,               kmeans-5,k5,  0.86,  0.56,    -----   *   -----|--                 
 0,               kmeans-1,k1,  0.87,  0.55,    -----    *  -----|-                  


