#
 0,               kmeans-5,k5,  0.72,  0.49,  ---  * -----       |                   
 0,               kmeans-5,k3,  0.74,  0.45,  ---  * ----        |                   
 0,               kmeans-1,k1,  0.75,  0.47,  ---  * ----        |                   
#
 1,               kmeans-3,k3,  0.76,  0.49,  ---  *  -----      |                   
 1,               kmeans-5,k1,  0.78,  0.44,  ---  * -----       |                   
 1,                  non,asIs,  0.80,  0.47,  ---  * ------      |                   
#
 2,               kmeans-3,k1,  0.81,  0.46,   --   *-----       |                   


