#
 0,               kmeans-5,k1,  0.03,  0.17, *---------          |                   
 0,               kmeans-3,k1,  0.05,  0.22, *---------          |                   
#
 1,               kmeans-1,k1,  0.07,  0.23, *---------          |                   
#
 2,               kmeans-5,k3,  0.09,  0.26, *----               |                   
 2,               kmeans-5,k5,  0.11,  0.27, *----               |                   
 2,               kmeans-3,k3,  0.12,  0.30, *------             |                   
#
 3,                  non,asIs,  0.80,  0.69, --  * --            |                   
