#
 0,               kmeans-3,k3,  0.65,  0.54, - *-                |                   
 0,               kmeans-5,k5,  0.65,  0.63, - *-                |                   
 0,               kmeans-5,k3,  0.66,  0.60, - *-                |                   
 0,               kmeans-3,k1,  0.67,  0.57, - *-                |                   
#
 1,               kmeans-5,k1,  0.72,  0.63, - *--               |                   
 1,                  non,asIs,  0.73,  0.62, - *-                |                   
 1,               kmeans-1,k1,  0.77,  0.64, - *--               |                   


