#
 0,               kmeans-5,k5,  0.28,  0.31, -  * -----          |                   
 0,               kmeans-3,k3,  0.31,  0.36, -  * ------         |                   
 0,               kmeans-5,k3,  0.33,  0.37, -  *  -----         |                   
#
 1,               kmeans-3,k1,  0.40,  0.38, --  * -----         |                   
 1,               kmeans-1,k1,  0.41,  0.37, --  *  -----        |                   
#
 2,               kmeans-5,k1,  0.42,  0.44,  -  *   ---         |                   
#
 3,                  non,asIs,  0.80,  0.63,  ----    *   ------ |                   
