 ++ Standard Residual without abs:
#
 0,                   DS,LGBM,  0.00,  0.49,                --- *|--                 
 0,                  DS2,asIs, -0.00,  1.04,              ---   *|----               
 0,                    DS2,RR,  0.00,  0.63,              ----- *|---                
 0,               kmeans-5,k5, -0.00,  1.25,            -----   *| ----              
 0,                   non,LSR, -0.00,  1.18,              ---   *| ----              
 0,                  non,LGBM, -0.01,  0.39,                --- *|-                  
 0,                    RS,LSR, -0.01,  1.21,              ---   *| ---               
 0,               kmeans-5,k3,  0.01,  1.15,             ----   *| ----              
 0,                     RS,RR,  0.01,  0.64,               ---  *|---                
 0,                   DS2,LSR,  0.01,  1.21,              ---   *| ---               
 0,                    DS2,LR, -0.02,  0.60,               ---  *|---                
 0,                   RS,LGBM,  0.02,  0.52,                --- *|--                 
 0,                   non,SVR,  0.02,  0.61,               ---- *|--                 
 0,               kmeans-3,k3,  0.02,  1.18,            -----   *| ----              
 0,                    non,RR,  0.02,  0.61,               ---  *|---                
 0,                   RS,asIs, -0.02,  1.15,             ----   *|----               
 0,                    non,LR, -0.02,  0.64,              ----- *|---                
 0,                     DS,RR, -0.03,  0.57,              ----  *|--                 
 0,                     DS,LR, -0.03,  0.65,              ----  *|---                
 0,                    DS,SVR,  0.03,  0.66,               ---- *|---                
 0,                  DS2,LGBM, -0.04,  0.46,               ---- *|--                 
 0,                     RS,LR,  0.04,  0.68,               ---- *|---                
 0,                    RS,SVR, -0.04,  0.88,              ----  *|----               
 0,                    DS,LSR,  0.04,  1.14,              ---   *| ---               
 0,                   DS,asIs,  0.04,  1.24,              ---   *| ---               
 0,                   DS2,SVR,  0.07,  0.71,               ---- *|----               
 0,                  non,asIs, -0.13,  1.12,             ----  * |----               
 0,               kmeans-5,k1, -0.22,  1.38,          ------   * |-----              
 0,               kmeans-1,k1, -0.22,  1.30,           -----   * |-----              
 0,               kmeans-3,k1, -0.25,  1.35,           -----   * |-----              


 ++ Standard Residual with abs:
#
 0,                  non,LGBM,  0.27,  0.48, - *  -----          |                   
#
 1,                    DS2,LR,  0.37,  0.60, -  *  ------        |                   
#
 2,                   DS,LGBM,  0.39,  0.54, -  *  ------        |                   
 2,                  DS2,LGBM,  0.39,  0.57, -  *  ------        |                   
 2,                     DS,LR,  0.40,  0.60, -  *   -----        |                   
 2,                   non,SVR,  0.40,  0.59, -  *  ----          |                   
 2,                     RS,LR,  0.40,  0.50, -  *  -----         |                   
#
 3,                   RS,LGBM,  0.42,  0.51, -  *  ------        |                   
 3,                    non,LR,  0.43,  0.50, -  *  -----         |                   
 3,                     DS,RR,  0.43,  0.57, -  *  ------        |                   
#
 4,                    DS2,RR,  0.47,  0.62, -   *  -----        |                   
 4,                   DS2,SVR,  0.47,  0.59, --  *  ------       |                   
 4,                     RS,RR,  0.48,  0.55, --  * -----         |                   
 4,                    DS,SVR,  0.49,  0.56, --  *  ------       |                   
 4,                    non,RR,  0.50,  0.61, --  *  -----        |                   
#
 5,                    RS,SVR,  0.53,  0.67, --  *   ------      |                   
 5,                   DS2,LSR,  0.71,  0.61,  --   * -----       |                   
 5,                    DS,LSR,  0.72,  0.60,  --   * -----       |                   
