 ++ Standard Residual without abs:
#
 0,                  non,LGBM,  0.00,  0.02,                    *|                   
 0,                    DS,SVR,  0.00,  0.03,                  --*|                   
 0,                    RS,SVR,  0.00,  0.03,                   -*|                   
 0,                   non,SVR, -0.00,  0.03,                  --*|                   
 0,                   RS,LGBM, -0.00,  0.02,                    *|                   
 0,                   DS,LGBM, -0.00,  0.02,                    *|                   
 0,               kmeans-3,k1,  0.00,  0.63,       ------------ *|-----              
 0,               kmeans-5,k3, -0.00,  0.29,                 -- *|--                 
 0,               kmeans-1,k1, -0.00,  0.70,       ------------ *|-----              
 0,               kmeans-5,k1,  0.01,  0.56,            ------- *|-----              
 0,               kmeans-5,k5, -0.01,  0.19,                 ---*|                   
 0,                     RS,RR,  0.01,  0.12,                   -*|                   
 0,               kmeans-3,k3, -0.01,  0.27,                --- *|-                  
#
 1,                    RS,LSR,  0.01,  0.15,                   -*|                   
 1,                     DS,LR,  0.01,  0.12,                   -*|                   
 1,                   non,LSR,  0.01,  0.14,                   -*|                   
 1,                    non,RR,  0.02,  0.16,                   -*|                   
 1,                     DS,RR,  0.02,  0.11,                   -*|                   
 1,                    DS,LSR,  0.02,  0.18,                   -*|                   
 1,                     RS,LR,  0.02,  0.19,                   -*|                   
 1,                   DS,asIs, -0.02,  0.41,                 -- *|                   
 1,                    non,LR,  0.02,  0.18,                    *|                   
 1,                   RS,asIs, -0.03,  0.71,                 -- *|                   
 1,                  non,asIs, -0.04,  0.57,                  - *|                   


 ++ Standard Residual with abs:
#
 0,                   DS,LGBM,  0.02,  0.04, *                   |                   
 0,                   RS,LGBM,  0.02,  0.05, *                   |                   
 0,                  non,LGBM,  0.02,  0.05, *                   |                   
 0,                    RS,SVR,  0.03,  0.15, *---                |                   
 0,                    DS,SVR,  0.03,  0.14, *--                 |                   
 0,                   non,SVR,  0.03,  0.12, *--                 |                   
#
 1,                     RS,LR,  0.05,  0.22, *--                 |                   
 1,                    non,RR,  0.06,  0.25, *-                  |                   
 1,                     RS,RR,  0.06,  0.22, *-                  |                   
 1,                    RS,LSR,  0.06,  0.25, *--                 |                   
 1,                    DS,LSR,  0.07,  0.26, *--                 |                   
 1,                     DS,RR,  0.07,  0.25, *--                 |                   
 1,                     DS,LR,  0.09,  0.28, *--                 |                   
 1,                    non,LR,  0.09,  0.28, *--                 |                   
 1,                   non,LSR,  0.09,  0.26, *--                 |                   
#
 2,               kmeans-5,k5,  0.20,  0.48,  *---------         |                   
#
 3,               kmeans-3,k3,  0.29,  0.63,  * --------         |                   
 3,               kmeans-5,k3,  0.29,  0.62,  * --------         |                   
#
 4,                  non,asIs,  0.39,  0.52,   *----             |                   
 4,                   DS,asIs,  0.41,  0.48,   *----             |                   
#
 5,                   RS,asIs,  0.44,  0.59,   *---              |                   
 5,               kmeans-5,k1,  0.51,  1.91,   *        ---------|-----              
 5,               kmeans-1,k1,  0.52,  1.83,   *       ----------|-----              
 5,               kmeans-3,k1,  0.58,  1.96,    *       ---------|-----              


 ++ d2h differences:
#
 0,                   DS,LGBM,  0.00,  0.00, *                   |                   
 0,                  non,LGBM,  0.00,  0.00, *                   |                   
 0,                   RS,LGBM,  0.00,  0.00, *                   |                   
 0,                    RS,SVR,  0.00,  0.00, *                   |                   
 0,                    DS,SVR,  0.00,  0.00, *                   |                   
 0,                   non,SVR,  0.00,  0.00, *                   |                   
 0,                    RS,LSR,  0.00,  0.00, *                   |                   
 0,                     DS,LR,  0.00,  0.00, *                   |                   
 0,                    DS,LSR,  0.00,  0.00, *                   |                   
 0,                    non,RR,  0.00,  0.00, *                   |                   
 0,                     DS,RR,  0.00,  0.00, *                   |                   
 0,                     RS,RR,  0.00,  0.00, *                   |                   
 0,                   non,LSR,  0.00,  0.00, *                   |                   
 0,                     RS,LR,  0.00,  0.00, *                   |                   
 0,                    non,LR,  0.00,  0.00, *                   |                   
#
 1,               kmeans-5,k5,  0.09,  0.10, -  *  ----------    |                   
#
 2,                  non,asIs,  0.10,  0.09,  -  * -------       |                   
 2,                   DS,asIs,  0.11,  0.09, --  * ---------     |                   
 2,                   RS,asIs,  0.11,  0.11, --  *  ------       |                   
 2,               kmeans-3,k3,  0.12,  0.14, --   *  --------    |                   
#
 3,               kmeans-5,k3,  0.13,  0.14, ---  *   ---------  |                   
#
 4,               kmeans-5,k1,  0.17,  0.29,  --    *       -----|--------           
 4,               kmeans-1,k1,  0.19,  0.34, ---     *         --|--------           
 4,               kmeans-3,k1,  0.19,  0.37,  --     *          -|---------          
