 ++ Standard Residual without abs:
#
 0,                   DS,LGBM,  0.00,  0.45,              --- *--|                   
 0,                  non,LGBM,  0.00,  0.36,               -- *--|                   
 0,                    RS,SVR, -0.01,  0.47,               -- *--|                   
 0,                   non,SVR, -0.01,  0.47,               -- *--|                   
 0,                  non,asIs,  0.01,  1.19,             ---  *  |---                
 0,                     RS,LR,  0.01,  0.60,               -- * -|                   
 0,                    non,LR,  0.01,  0.59,              --- * -|                   
 0,                   RS,LGBM, -0.02,  0.37,                - *--|                   
 0,                    non,RR, -0.02,  0.61,               -- * -|                   
 0,                     RS,RR, -0.02,  0.60,              --- * -|                   
 0,                     DS,LR, -0.02,  0.60,              --- * -|                   
 0,                   RS,asIs, -0.02,  1.19,             --   *  |--                 
 0,                     DS,RR, -0.03,  0.62,              --- *--|                   
 0,               kmeans-5,k3, -0.03,  1.22,           ----   *  |---                
 0,               kmeans-3,k3, -0.03,  1.17,            ---   *  |---                
 0,                    RS,LSR, -0.04,  1.28,             --   *  |--                 
 0,                    DS,SVR, -0.04,  0.49,               -- *--|                   
 0,               kmeans-5,k1, -0.07,  1.32,          -----   *  |----               
 0,               kmeans-3,k1, -0.07,  1.44,          -----   *  |----               
 0,                   DS,asIs, -0.08,  1.28,             --   *  |---                
 0,                    DS,LSR, -0.08,  1.10,             --   * -|--                 
 0,               kmeans-5,k5, -0.09,  1.11,           ----   * -|--                 
 0,                   non,LSR, -0.11,  1.15,             --   *  |--                 
 0,               kmeans-1,k1, -0.19,  1.43,          ----   *   |----               


 ++ Standard Residual with abs:
#
 0,                   RS,LGBM,  0.24,  0.39,  * ------           |                   
 0,                  non,LGBM,  0.26,  0.40, - * -----           |                   
#
 1,                    DS,SVR,  0.28,  0.38, - * ----            |                   
 1,                   DS,LGBM,  0.29,  0.42, - * -----           |                   
 1,                   non,SVR,  0.30,  0.36, - * ----            |                   
#
 2,                    RS,SVR,  0.35,  0.35, - * ----            |                   
#
 3,                     RS,RR,  0.39,  0.44, -  * ----           |                   
 3,                    non,RR,  0.39,  0.42, -  *----            |                   
 3,                     DS,LR,  0.39,  0.44, -  * ----           |                   
 3,                     RS,LR,  0.40,  0.43, -  * ---            |                   
 3,                    non,LR,  0.41,  0.48, -  * ----           |                   
 3,                     DS,RR,  0.42,  0.45, -  * ----           |                   
#
 4,               kmeans-5,k5,  0.74,  0.68,  --  *  ------      |                   
 4,               kmeans-5,k3,  0.74,  0.70,  --  *  -----       |                   
 4,                    RS,LSR,  0.74,  0.68,  --  *  ----        |                   
 4,                   non,LSR,  0.74,  0.64,  --  *  ----        |                   
 4,                  non,asIs,  0.75,  0.64,  --  *  ----        |                   
 4,               kmeans-3,k3,  0.75,  0.67, ---  *  -----       |                   
 4,                   DS,asIs,  0.80,  0.63,  --   * ----        |                   
 4,                   RS,asIs,  0.80,  0.62,  --   * ----        |                   
#
 5,                    DS,LSR,  0.82,  0.66,  --   *  ---        |                   
#
 6,               kmeans-5,k1,  0.91,  0.95,  ---   *   -------  |                   
 6,               kmeans-1,k1,  0.95,  1.01,  --    *   -------  |                   
 6,               kmeans-3,k1,  1.05,  1.03,  ---    *   ------- |                   


 ++ d2h differences:
#
 0,                  non,asIs,  0.08,  0.08, - *-                |                   
 0,                   RS,asIs,  0.08,  0.07, - *--               |                   
 0,               kmeans-5,k5,  0.08,  0.08, - *--               |                   
 0,                   DS,asIs,  0.08,  0.07, - *-                |                   
 0,               kmeans-3,k3,  0.09,  0.08, - *--               |                   
 0,               kmeans-5,k3,  0.09,  0.09, - *--               |                   
 0,               kmeans-1,k1,  0.10,  0.09, - *---              |                   
 0,               kmeans-5,k1,  0.10,  0.09, - * --              |                   
 0,               kmeans-3,k1,  0.10,  0.11, - * --              |                   
#
 1,                    DS,SVR,  0.24,  0.24,  ---  *   ------    |                   
 1,                    RS,SVR,  0.24,  0.26,  --   *   --------  |                   
 1,                     DS,RR,  0.24,  0.24,  ---  *   -----     |                   
 1,                     DS,LR,  0.24,  0.25,  --   *   -------   |                   
 1,                     RS,RR,  0.25,  0.27,  ---  *    ------   |                   
 1,                     RS,LR,  0.25,  0.27,  --   *    -------  |                   
 1,                   non,SVR,  0.25,  0.28, ---   *    -----    |                   
 1,                   RS,LGBM,  0.26,  0.24,  --    *  ------    |                   
 1,                    non,RR,  0.26,  0.27,  ---   *   -----    |                   
 1,                  non,LGBM,  0.26,  0.25,  --    *  -------   |                   
 1,                   DS,LGBM,  0.27,  0.25,  ---   *  -------   |                   
 1,                    non,LR,  0.27,  0.27,  ---   *   ------   |                   
#
 2,                    RS,LSR,  0.34,  0.31,  ----    *   -------|                   
 2,                    DS,LSR,  0.34,  0.34,  ----    *    ------|                   
 2,                   non,LSR,  0.37,  0.32,   ----   *    ------|                   
