#
 0,                  mid-leaf, -0.01,  0.81,              ----  *|----               
 0,                      LGBM, -0.01,  0.29,                 -- *|-                  
 0,                        k1,  0.01,  0.58,              ----- *|----               
 0,                      asIs,  0.03,  0.77,              ----  *|----               
 0,                        k3,  0.08,  0.73,              -----  * ---               
 0,                        LR,  0.12,  0.92,               ---   * --                
 0,                        k5,  0.14,  0.83,               ----  * ---               
