#
 0,                      LGBM, 0, -0.00,  0.17,           ---*--    |                   
 0,                        LR, 0,  0.06,  0.77,          --   *---  |                   
#
 1,                        k3, 0,  0.40,  0.79,              - *  --|---                
 1,                        k1, 0,  0.42,  0.85,              -  *  -|---                
 1,                        k5, 0,  0.45,  0.75,              -  * --|--                 
#
 2,                  mid-leaf, 0,  0.69,  0.67,               -  * -|--                 
#
 3,                      asIs, 0,  0.80,  0.43,               --  *-|-                  
