"asIs,10",0.42
"asIs,30",0.39
"asIs,50",0.39
"asIs,sq",0.38
"k1,10",30.65
"k1,30",30.48
"k1,50",30.45
"k1,sq",30.39
"k3,10",30.96
"k3,30",30.94
"k3,50",30.94
"k3,sq",30.96
"k5,10",31.48
"k5,30",31.5
"k5,50",31.49
"k5,sq",31.47
"mid-leaf,10",17.71
"mid-leaf,30",17.71
"mid-leaf,50",17.71
"mid-leaf,sq",17.71
