"asIs,10",1.54
"asIs,30",1.4
"asIs,50",1.37
"asIs,sq",1.36
"k1,10",217.91
"k1,30",217.14
"k1,50",217.04
"k1,sq",216.98
"k3,10",220.93
"k3,30",220.89
"k3,50",220.83
"k3,sq",220.77
"k5,10",224.6
"k5,30",224.52
"k5,50",224.46
"k5,sq",224.41
"mid-leaf,10",139.33
"mid-leaf,30",139.33
"mid-leaf,50",139.32
"mid-leaf,sq",139.31
