"kmeans-1,k1",6.67
"kmeans-3,k1",5.55
"kmeans-3,k3",12.79
"kmeans-5,k1",5.25
"kmeans-5,k3",12.41
"kmeans-5,k5",18.31
"non,asIs",0.68
