#
 0,                     RS,RF, -0.00,  0.04,                 - * |                   
 0,                     GS,RF, -0.00,  0.04,                 - * |                   
 0,                     US,RF, -0.00,  0.04,                  *  |                   
 0,                   GS,LGBM,  0.00,  0.81,              --   * |--                 
 0,                     GS,RR, -0.01,  0.78,              --  *  |--                 
 0,                     GS,LR, -0.01,  0.78,              --  *  |--                 
 0,                   US,LGBM,  0.04,  0.59,             ----  *-|--                 
 0,                     US,RR, -0.05,  0.68,              --  *  |-                  
 0,                     US,LR, -0.05,  0.68,              --  *  |-                  
 0,                     RS,LR, -0.06,  0.63,             ---  * -|--                 
 0,                     RS,RR, -0.06,  0.63,             ---  * -|--                 
 0,                   RS,LGBM, -0.07,  0.64,             ---  * -|--                 
