#
 0,                      LGBM, 0,  0.01,  0.37,       --- *--       |                   
 0,                        LR, 0,  0.03,  0.42,       --- * --      |                   
#
 1,                        k1, 0,  0.43,  0.69,              *  ----|                   
 1,                    k1-syn,30,  0.46,  0.76,            - *   ---|-                  
 1,                      asIs, 0,  0.48,  0.83,            -  *   --|-                  
#
 2,                        k3, 0,  0.55,  0.67,            -  *  ---|                   
 2,                        k5, 0,  0.57,  0.68,            -  *  ---|                   
 2,                  mid-leaf, 0,  0.57,  0.83,            -  *   --|-                  
 2,                    k3-syn,30,  0.59,  0.68,            -  *  ---|                   
 2,                    k5-syn,30,  0.60,  0.68,            -  *  ---|                   
 2,              mid-leaf-syn,30,  0.65,  0.92,            -   *   -|--                 
