"LGBM,GS",21.18
"LGBM,RS",5.02
"LR,GS",19.37
"LR,RS",2.12
"asIs,GS",18.18
"asIs,RS",0.94
"k1,GS",19.41
"k1,RS",2.23
"k3,GS",19.53
"k3,RS",2.34
"k5,GS",19.64
"k5,RS",2.47
"mid-leaf,GS",18.38
"mid-leaf,RS",1.17
