"asIs,RS",4.39
"mid-leaf,RS",4.86
"LR,RS",6.76
"LGBM,RS",7.73
"k1,RS",9.6
"k3,RS",10.02
"k5,RS",10.47
"asIs,GS",270.73
"mid-leaf,GS",271.13
"LR,GS",273.06
"LGBM,GS",274.64
"k1,GS",275.24
"k3,GS",275.65
"k5,GS",276.11
