#
 0,               kmeans-3,k1, -0.04,  1.22,        ---   *   ---|                   
 0,               kmeans-5,k5, -0.07,  1.21,         ---  *   ---|                   
 0,               kmeans-1,k1, -0.07,  1.15,         ---  *  ----|                   
 0,               kmeans-5,k3, -0.07,  1.10,         ---  *  ----|                   
 0,               kmeans-3,k3,  0.08,  1.26,         ---   *  ---|-                  
 0,                  non,asIs, -0.15,  1.09,        ----  *  ----|                   
 0,               kmeans-5,k1, -0.18,  1.23,        ---   *  ----|                   


