#
 0,                 kmeans,k1,  0.00,  0.42,                     |-- *--             
 0,                     DS,k1,  0.00,  0.50,                     |---*---            
 0,                  non,LGBM,  0.00,  0.03,                     |   *               
 0,                   RS,asIs,  0.00,  0.97,                    -|-  *--             
 0,                    non,k1, -0.04,  0.61,                   --|-  *-              
 0,                    non,k3, -0.05,  0.55,                   --|-  *-              
 0,                    RS,LSR,  0.05,  0.59,                     |-- *-              
 0,                     RS,k1,  0.05,  0.60,                     |---* ---           
 0,                     RS,RR,  0.05,  0.57,                     |-- *--             
 0,                     RS,LR,  0.06,  0.58,                     |-- *--             
 0,                   DS,LGBM, -0.06,  1.17,                    -|-  * -             
 0,               DS,mid-leaf, -0.06,  1.28,                    -|   *               
 0,                   non,SVR,  0.07,  0.43,                     |  -*-              
 0,                    non,LR,  0.07,  0.53,                     | - *-              
 0,                    non,RR,  0.07,  0.53,                     | - *-              
 0,                 kmeans,k3,  0.07,  0.45,                     |---*--             
 0,                    non,k5, -0.07,  0.57,                   --|-  *-              
 0,              non,mid-leaf, -0.09,  0.89,                  ---|-  *--             
 0,                   DS,asIs, -0.10,  1.21,                   --|   *--             
#
 1,                    DS,LSR,  0.10,  0.50,                     | --*--             
 1,                     DS,k3,  0.11,  0.56,                     |-- *--             
 1,                     DS,RR,  0.11,  0.50,                     | - *--             
 1,                     DS,LR,  0.11,  0.50,                     | - *--             
 1,                 kmeans,k5,  0.11,  0.47,                     |---*--             
 1,                   non,LSR,  0.13,  0.58,                     | -  *              
 1,               RS,mid-leaf,  0.13,  0.92,                     |--  *--            
 1,                     RS,k3,  0.13,  0.63,                     |--- *--            
 1,                  non,asIs,  0.14,  0.81,                     |--  *---           
 1,                     DS,k5,  0.15,  0.61,                     |--  *-             
 1,                     RS,k5,  0.17,  0.65,                     |--- *--            
 1,                    DS,SVR,  0.18,  0.61,                     | -- *-             
 1,                   RS,LGBM,  0.20,  1.04,                    -|--  *--            
 1,                    RS,SVR,  0.29,  0.68,                     | -- *--            
