#
 0,                 kmeans,k3,  0.00,  0.09,                ---*-|                   
 0,                  non,LGBM,  0.00,  0.02,                  -* |                   
 0,                 kmeans,k1,  0.00,  0.05,                ---*-|                   
 0,                    RS,SVR, -0.00,  0.16,          -------- *-|                   
 0,                    non,k1,  0.00,  4.57,    ----           * |    ----           
 0,                     DS,k1, -0.00,  0.12,               --- *-|-                  
 0,                     RS,k3, -0.00,  0.12,               ----*-|                   
 0,                 kmeans,k5, -0.00,  0.07,                ---*-|                   
 0,                   non,SVR,  0.00,  0.07,                 --* |                   
 0,                     RS,k1,  0.00,  0.05,               ----*-|                   
 0,                     RS,k5, -0.00,  0.18,               --- *-|                   
 0,                    RS,LSR,  0.00,  0.19,              -----*-|                   
 0,                     RS,RR,  0.00,  0.19,              -----*-|                   
 0,                     RS,LR,  0.00,  0.19,              -----*-|                   
 0,                    non,k5, -0.00,  4.47,   ----            * |    ----           
 0,                    non,k3, -0.00,  4.95,   ---             * |    ----           
 0,                  non,asIs, -0.01,  0.21,                 --*-|-                  
 0,              non,mid-leaf, -0.01,  4.11,   ----            * |  ------           
 0,                     DS,k3, -0.01,  0.17,                -- *-|-                  
 0,                     DS,k5, -0.01,  0.23,                -- *-|-                  
#
 1,                   non,LSR,  0.02,  0.30,                 --*-|                   
 1,                    non,RR,  0.02,  0.30,                 --*-|                   
 1,                    non,LR,  0.02,  0.30,                 --*-|                   
#
 2,                     DS,RR,  0.08,  0.36,                 --*-|                   
 2,                    DS,LSR,  0.08,  0.36,                 --*-|                   
 2,                     DS,LR,  0.08,  0.36,                 --*-|                   
 2,               RS,mid-leaf, -0.09,  0.38,             -----*--|-                  
 2,               DS,mid-leaf, -0.11,  0.63,                 -* -|--                 
 2,                   RS,LGBM, -0.25,  0.62,           ------ * -|-                  
 2,                   DS,LGBM, -0.33,  1.46,               - *   |--                 
#
 3,                    DS,SVR,  0.34,  1.17,                 -- *| ---               
 3,                   RS,asIs, -0.46,  0.93,               --*  -|--                 
 3,                   DS,asIs, -1.03,  2.64,               *     | ---               
