#
 0,                  non,LGBM,  0.00,  0.10,                 *   |                   
 0,                     DS,k3, -0.01,  0.67,            ---  * --|--                 
 0,                   non,LSR, -0.01,  0.46,              -- *---|                   
 0,                    non,RR, -0.01,  0.47,              -- *---|                   
 0,                    non,LR, -0.01,  0.47,              -- *---|                   
 0,                   RS,asIs, -0.01,  0.96,          -----  *  -|--                 
 0,                 kmeans,k1,  0.02,  0.53,           ----- * --|-                  
 0,                 kmeans,k3,  0.02,  0.56,             --- * --|-                  
 0,               DS,mid-leaf,  0.03,  1.17,          ----   *  -|-                  
 0,                 kmeans,k5,  0.03,  0.57,             --- * --|-                  
 0,                     RS,k1,  0.03,  0.64,          ------ * --|--                 
 0,                     RS,k5,  0.04,  0.47,             --- * --|                   
 0,                     DS,k5, -0.04,  0.64,             --  * --|-                  
 0,                     DS,k1,  0.04,  1.07,          -----  *   |----               
 0,                  non,asIs, -0.05,  0.86,          -----  *  -|--                 
#
 1,                    non,k1,  0.06,  0.51,              --- * -|-                  
 1,                     DS,RR, -0.06,  0.61,              -- * --|                   
 1,                     DS,LR, -0.06,  0.61,              -- * --|                   
 1,                    DS,LSR, -0.06,  0.61,              -- * --|                   
 1,               RS,mid-leaf,  0.06,  0.87,            ---   * -|---                
 1,                    RS,LSR, -0.06,  0.55,            ---- * --|                   
 1,                     RS,RR, -0.06,  0.55,            ---- * --|                   
 1,                     RS,LR, -0.06,  0.55,            ---- * --|                   
 1,                     RS,k3,  0.06,  0.52,            ----  *--|-                  
 1,                   RS,LGBM,  0.07,  0.94,           ----   * -|---                
 1,                   non,SVR,  0.07,  0.54,            ----  *--|-                  
 1,                    non,k5,  0.09,  0.65,             ---  * -|-                  
 1,                    non,k3,  0.09,  0.64,              --- * -|-                  
 1,                   DS,asIs, -0.12,  1.01,          ----   *  -|-                  
 1,                    RS,SVR,  0.12,  0.95,          ------  *  |---                
 1,                   DS,LGBM, -0.18,  0.69,           ---- * ---|                   
 1,                    DS,SVR, -0.19,  0.72,          ----  * ---|                   
 1,              non,mid-leaf,  0.32,  0.94,            ----   * |----               
