"kmeans-1,k1",1.22
"kmeans-3,k1",1.37
"kmeans-3,k3",1.84
"kmeans-5,k1",1.33
"kmeans-5,k3",1.81
"kmeans-5,k5",2.19
"non,asIs",0.06
