"kmeans-1,k1",1.08
"kmeans-3,k1",1.2
"kmeans-3,k3",1.64
"kmeans-5,k1",1.18
"kmeans-5,k3",1.62
"kmeans-5,k5",1.98
"non,asIs",0.07
