"kmeans-1,k1",1.53
"kmeans-3,k1",1.78
"kmeans-3,k3",2.12
"kmeans-5,k1",1.78
"kmeans-5,k3",2.12
"kmeans-5,k5",2.39
"non,asIs",0.05
