"kmeans-1,k1",2.37
"kmeans-3,k1",2.24
"kmeans-3,k3",3.64
"kmeans-5,k1",2.22
"kmeans-5,k3",3.6
"kmeans-5,k5",4.75
"non,asIs",0.44
