"kmeans-1,k1",0.71
"kmeans-3,k1",0.83
"kmeans-3,k3",0.92
"kmeans-5,k1",0.84
"kmeans-5,k3",0.93
"kmeans-5,k5",1.01
"non,asIs",0.01
