"kmeans-1,k1",1.05
"kmeans-3,k1",1.19
"kmeans-3,k3",1.55
"kmeans-5,k1",1.12
"kmeans-5,k3",1.49
"kmeans-5,k5",1.77
"non,asIs",0.02
