#
 0,                   asIs,10, -0.15,  0.82,                   - *--                 
 0,                   asIs,30, -0.15,  0.82,                   - *--                 
 0,                   asIs,50, -0.15,  0.82,                   - *--                 
 0,                   asIs,sq, -0.15,  0.82,                   - *--                 
#
 1,               mid-leaf,10, -0.01,  0.50,                  -- *--                 
 1,               mid-leaf,30, -0.01,  0.50,                  -- *--                 
 1,               mid-leaf,50, -0.01,  0.50,                  -- *--                 
 1,               mid-leaf,sq, -0.01,  0.50,                  -- *--                 
#
 2,                     k5,10, -0.00,  0.15,                  ---*--                 
 2,                     k5,30, -0.00,  0.15,                  ---*--                 
 2,                     k5,50, -0.00,  0.15,                  ---*--                 
 2,                     k5,sq, -0.00,  0.15,                  ---*--                 
 2,                     k3,10, -0.00,  0.12,                  ---*--                 
 2,                     k3,30, -0.00,  0.12,                  ---*--                 
 2,                     k3,50, -0.00,  0.12,                  ---*--                 
 2,                     k3,sq, -0.00,  0.12,                  ---*--                 
 2,                     k1,10,  0.00,  0.10,                  ---*-                  
 2,                     k1,30,  0.00,  0.10,                  ---*-                  
 2,                     k1,50,  0.00,  0.10,                  ---*-                  
 2,                     k1,sq,  0.00,  0.10,                  ---*-                  
 2,                     LGBM,,  0.00,  0.06,                     *                   
 2,                       LR,,  0.05,  0.74,                 --- *--                 
